SEQUENCE_LENGTH,Accuracy,Precision,Recall,F1,AUC,Loss,TrainLoss,ValLoss,Epochs,ModelFile
15,0.5127272605895996,0.5127272727272727,1.0,0.6778846153846154,0.4783992272679157,0.6939942240715027,0.6920410394668579,0.6945517659187317,11,models/PT1_1_TSLA_15DAYS_LSTM.keras
20,0.5118396878242493,0.51183970856102,1.0,0.6771084337349398,0.4794244967334148,0.6935155391693115,0.6918196678161621,0.693564772605896,11,models/PT1_1_TSLA_20DAYS_LSTM.keras
10,0.5117967128753662,0.5117967332123412,1.0,0.6770708283313326,0.4778929051649134,0.6931530237197876,0.6918649077415466,0.693328857421875,11,models/PT1_1_TSLA_10DAYS_LSTM.keras
5,0.510869562625885,0.5108695652173914,1.0,0.6762589928057554,0.48035198318886263,0.6930633783340454,0.6918675303459167,0.6930460929870605,11,models/PT1_1_TSLA_5DAYS_LSTM.keras
